Date,Mkt,Rf,Rm-Rf,S,B,SMB,H,L,HML,U,D,UMD,S-Rf,B-Rf,H-Rf,L-Rf,U-Rf,D-Rf
199407,0.0306,0.0028,0.0278,0.018566667,0.0343,-0.015733333,0.03535,0.0244,0.01095,0.02225,0.02045,0.0018,0.016066667,0.0318,0.03285,0.0219,0.01975,0.01795
199408,0.0426,0.0037,0.0389,0.055266667,0.0387,0.016566667,0.03475,0.0664,-0.03165,0.0622,0.0468,0.0154,0.052766667,0.0362,0.03225,0.0639,0.0597,0.0443
199409,-0.0184,0.0037,-0.0221,0.0019,-0.0266,0.0285,-0.02115,0.00115,-0.0223,-0.0028,-0.01575,0.01295,-0.0006,-0.0291,-0.02365,-0.00135,-0.0053,-0.01825
199410,0.0145,0.0038,0.0107,-0.0037,0.019566667,-0.023266667,0.00115,0.0197,-0.01855,0.0164,0.00155,0.01485,-0.0062,0.017066667,-0.00135,0.0172,0.0139,-0.00095
199411,-0.0372,0.0037,-0.0409,-0.0357,-0.033433333,-0.002266667,-0.02925,-0.03175,0.0025,-0.03565,-0.0338,-0.00185,-0.0382,-0.035933333,-0.03175,-0.03425,-0.03815,-0.0363
199412,0.0126,0.0044,0.0082,0.014166667,0.011066667,0.0031,0.00775,0.01625,-0.0085,0.0238,-0.0114,0.0352,0.011666667,0.008566667,0.00525,0.01375,0.0213,-0.0139
199501,0.0204,0.0042,0.0162,0.0033,0.030733333,-0.027433333,0.0369,0.00455,0.03235,0.0039,0.02205,-0.01815,0.0008,0.028233333,0.0344,0.00205,0.0014,0.01955
199502,0.0396,0.004,0.0356,0.037033333,0.040233333,-0.0032,0.03835,0.0384,-5E-05,0.03725,0.0406,-0.00335,0.034533333,0.037733333,0.03585,0.0359,0.03475,0.0381
199503,0.027,0.0046,0.0224,0.019033333,0.021,-0.001966667,0.00395,0.0325,-0.02855,0.02775,0.024,0.00375,0.016533333,0.0185,0.00145,0.03,0.02525,0.0215
199504,0.025,0.0044,0.0206,0.026933333,0.028366667,-0.001433333,0.03445,0.0201,0.01435,0.0299,0.01145,0.01845,0.024433333,0.025866667,0.03195,0.0176,0.0274,0.00895
199505,0.034,0.0054,0.0286,0.017366667,0.042833333,-0.025466667,0.04085,0.02365,0.0172,0.02685,0.0312,-0.00435,0.014866667,0.040333333,0.03835,0.02115,0.02435,0.0287
199506,0.0312,0.0047,0.0265,0.052933333,0.023633333,0.0293,0.02565,0.05795,-0.0323,0.0654,0.03615,0.02925,0.050433333,0.021133333,0.02315,0.05545,0.0629,0.03365
199507,0.0408,0.0045,0.0363,0.058433333,0.034766667,0.023666667,0.03105,0.06275,-0.0317,0.0649,0.03915,0.02575,0.055933333,0.032266667,0.02855,0.06025,0.0624,0.03665
199508,0.0093,0.0047,0.0046,0.0289,0.011833333,0.017066667,0.0274,0.0116,0.0158,0.0169,0.01715,-0.00025,0.0264,0.009333333,0.0249,0.0091,0.0144,0.01465
199509,0.0364,0.0043,0.0321,0.0208,0.037933333,-0.017133333,0.02525,0.03795,-0.0127,0.0373,0.011,0.0263,0.0183,0.035433333,0.02275,0.03545,0.0348,0.0085
199510,-0.0113,0.0047,-0.016,-0.049933333,-0.010666667,-0.039266667,-0.0338,-0.02555,-0.00825,-0.0205,-0.06185,0.04135,-0.052433333,-0.013166667,-0.0363,-0.02805,-0.023,-0.06435
199511,0.0427,0.0042,0.0385,0.034966667,0.043266667,-0.0083,0.0337,0.0383,-0.0046,0.03945,0.04545,-0.006,0.032466667,0.040766667,0.0312,0.0358,0.03695,0.04295
199512,0.0152,0.0049,0.0103,0.0218,0.018433333,0.003366667,0.02465,0.01455,0.0101,0.02355,-0.0021,0.02565,0.0193,0.015933333,0.02215,0.01205,0.02105,-0.0046
199601,0.0281,0.0043,0.0238,0.005966667,0.028633333,-0.022666667,0.01835,0.01795,0.0004,0.01945,0.01395,0.0055,0.003466667,0.026133333,0.01585,0.01545,0.01695,0.01145
199602,0.0163,0.0039,0.0124,0.031233333,0.011033333,0.0202,0.00655,0.0302,-0.02365,0.03185,0.02605,0.0058,0.028733333,0.008533333,0.00405,0.0277,0.02935,0.02355
199603,0.0109,0.0039,0.007,0.0267,0.013366667,0.013333333,0.0255,0.012,0.0135,0.0136,0.03245,-0.01885,0.0242,0.010866667,0.023,0.0095,0.0111,0.02995
199604,0.0255,0.0046,0.0209,0.064266667,0.013733333,0.050533333,0.01725,0.06445,-0.0472,0.05225,0.0615,-0.00925,0.061766667,0.011233333,0.01475,0.06195,0.04975,0.059
199605,0.0268,0.0042,0.0226,0.0481,0.021066667,0.027033333,0.02775,0.04955,-0.0218,0.04775,0.0323,0.01545,0.0456,0.018566667,0.02525,0.04705,0.04525,0.0298
199606,-0.0083,0.004,-0.0123,-0.038466667,-0.001133333,-0.037333333,-0.0076,-0.0337,0.0261,-0.02525,-0.0347,0.00945,-0.040966667,-0.003633333,-0.0101,-0.0362,-0.02775,-0.0372
199607,-0.0538,0.0045,-0.0583,-0.085566667,-0.05,-0.035566667,-0.0535,-0.09615,0.04265,-0.0811,-0.0797,-0.0014,-0.088066667,-0.0525,-0.056,-0.09865,-0.0836,-0.0822
199608,0.0325,0.0041,0.0284,0.0561,0.030133333,0.025966667,0.03605,0.048,-0.01195,0.0465,0.0477,-0.0012,0.0536,0.027633333,0.03355,0.0455,0.044,0.0452
199609,0.053,0.0044,0.0486,0.0352,0.0449,-0.0097,0.02175,0.0603,-0.03855,0.05915,0.0321,0.02705,0.0327,0.0424,0.01925,0.0578,0.05665,0.0296
199610,0.0136,0.0042,0.0094,-0.014933333,0.023466667,-0.0384,0.0178,-0.0192,0.037,0.00215,-0.0361,0.03825,-0.017433333,0.020966667,0.0153,-0.0217,-0.00035,-0.0386
199611,0.0655,0.0041,0.0614,0.0342,0.068633333,-0.034433333,0.04725,0.03835,0.0089,0.0402,0.0641,-0.0239,0.0317,0.066133333,0.04475,0.03585,0.0377,0.0616
199612,-0.0114,0.0046,-0.016,0.0194,-0.013233333,0.032633333,0.0049,-0.00025,0.00515,0.00395,-0.00205,0.006,0.0169,-0.015733333,0.0024,-0.00275,0.00145,-0.00455
199701,0.0534,0.0045,0.0489,0.037233333,0.046133333,-0.0089,0.02785,0.05145,-0.0236,0.05735,0.03785,0.0195,0.034733333,0.043633333,0.02535,0.04895,0.05485,0.03535
199702,-0.0011,0.0039,-0.005,-0.021,0.007766667,-0.028766667,0.01275,-0.0358,0.04855,-0.03175,-0.0116,-0.02015,-0.0235,0.005266667,0.01025,-0.0383,-0.03425,-0.0141
199703,-0.0448,0.0043,-0.0491,-0.0511,-0.042,-0.0091,-0.03345,-0.0674,0.03395,-0.04505,-0.05485,0.0098,-0.0536,-0.0445,-0.03595,-0.0699,-0.04755,-0.05735
199704,0.0423,0.0043,0.038,-0.013733333,0.039766667,-0.0535,0.0088,0.01825,-0.00945,0.03605,-0.01205,0.0481,-0.016233333,0.037266667,0.0063,0.01575,0.03355,-0.01455
199705,0.0716,0.0049,0.0667,0.1232,0.064466667,0.058733333,0.0788,0.1142,-0.0354,0.08675,0.13875,-0.052,0.1207,0.061966667,0.0763,0.1117,0.08425,0.13625
199706,0.0441,0.0037,0.0404,0.0589,0.039033333,0.019866667,0.0448,0.0546,-0.0098,0.06185,0.03515,0.0267,0.0564,0.036533333,0.0423,0.0521,0.05935,0.03265
199707,0.0765,0.0043,0.0722,0.055866667,0.0773,-0.021433333,0.0635,0.07125,-0.00775,0.0826,0.0442,0.0384,0.053366667,0.0748,0.061,0.06875,0.0801,0.0417
199708,-0.0363,0.0041,-0.0404,0.0344,-0.033233333,0.067633333,0.00915,-0.00955,0.0187,-0.0113,0.014,-0.0253,0.0319,-0.035733333,0.00665,-0.01205,-0.0138,0.0115
199709,0.0584,0.0044,0.054,0.082433333,0.053833333,0.0286,0.0621,0.0727,-0.0106,0.07775,0.0632,0.01455,0.079933333,0.051333333,0.0596,0.0702,0.07525,0.0607
199710,-0.0345,0.0042,-0.0387,-0.0363,-0.0292,-0.0071,-0.0191,-0.04795,0.02885,-0.0422,-0.0378,-0.0044,-0.0388,-0.0317,-0.0216,-0.05045,-0.0447,-0.0403
199711,0.0305,0.0039,0.0266,-0.012666667,0.037233333,-0.0499,0.0176,0.00875,0.00885,0.0068,0.0039,0.0029,-0.015166667,0.034733333,0.0151,0.00625,0.0043,0.0014
199712,0.0178,0.0048,0.013,0.0071,0.0286,-0.0215,0.03465,0.0011,0.03355,0.02195,-0.0165,0.03845,0.0046,0.0261,0.03215,-0.0014,0.01945,-0.019
199801,0.0045,0.0043,0.0002,-0.006133333,-0.0037,-0.002433333,-0.0091,0.01045,-0.01955,0.00025,-0.00055,0.0008,-0.008633333,-0.0062,-0.0116,0.00795,-0.00225,-0.00305
199802,0.0732,0.0039,0.0693,0.072133333,0.073466667,-0.001333333,0.06365,0.07645,-0.0128,0.0723,0.0833,-0.011,0.069633333,0.070966667,0.06115,0.07395,0.0698,0.0808
199803,0.0513,0.0039,0.0474,0.044966667,0.054533333,-0.009566667,0.0529,0.0484,0.0045,0.05825,0.03685,0.0214,0.042466667,0.052033333,0.0504,0.0459,0.05575,0.03435
199804,0.0109,0.0043,0.0066,0.014933333,0.010433333,0.0045,0.00945,0.0075,0.00195,0.02035,0.01255,0.0078,0.012433333,0.007933333,0.00695,0.005,0.01785,0.01005
199805,-0.0258,0.004,-0.0298,-0.0525,-0.016466667,-0.036033333,-0.0173,-0.048,0.0307,-0.0356,-0.05425,0.01865,-0.055,-0.018966667,-0.0198,-0.0505,-0.0381,-0.05675
199806,0.032,0.0041,0.0279,-0.013866667,0.026766667,-0.040633333,-0.0072,0.0315,-0.0387,0.0432,-0.02945,0.07265,-0.016366667,0.024266667,-0.0097,0.029,0.0407,-0.03195
199807,-0.0233,0.004,-0.0273,-0.073333333,-0.029233333,-0.0441,-0.0621,-0.03695,-0.02515,-0.02795,-0.06485,0.0369,-0.075833333,-0.031733333,-0.0646,-0.03945,-0.03045,-0.06735
199808,-0.1577,0.0043,-0.162,-0.200466667,-0.135533333,-0.064933333,-0.1313,-0.1966,0.0653,-0.17625,-0.19525,0.019,-0.202966667,-0.138033333,-0.1338,-0.1991,-0.17875,-0.19775
199809,0.0638,0.0046,0.0592,0.058833333,0.0635,-0.004666667,0.0453,0.08325,-0.03795,0.07655,0.08265,-0.0061,0.056333333,0.061,0.0428,0.08075,0.07405,0.08015
199810,0.0744,0.0032,0.0712,0.049166667,0.0703,-0.021133333,0.0591,0.05815,0.00095,0.04645,0.1,-0.05355,0.046666667,0.0678,0.0566,0.05565,0.04395,0.0975
199811,0.062,0.0031,0.0589,0.0677,0.0531,0.0146,0.0424,0.0829,-0.0405,0.06935,0.05755,0.0118,0.0652,0.0506,0.0399,0.0804,0.06685,0.05505
199812,0.0631,0.0038,0.0593,0.0434,0.035166667,0.008233333,0.0049,0.09035,-0.08545,0.0827,-0.00765,0.09035,0.0409,0.032666667,0.0024,0.08785,0.0802,-0.01015
199901,0.0383,0.0035,0.0348,0.023433333,0.011333333,0.0121,0.00645,0.0509,-0.04445,0.04145,0.0112,0.03025,0.020933333,0.008833333,0.00395,0.0484,0.03895,0.0087
199902,-0.0381,0.0035,-0.0416,-0.0801,-0.029666667,-0.050433333,-0.06045,-0.06495,0.0045,-0.05805,-0.05675,-0.0013,-0.0826,-0.032166667,-0.06295,-0.06745,-0.06055,-0.05925
199903,0.0379,0.0043,0.0336,-0.0079,0.0343,-0.0422,0.00325,0.0254,-0.02215,0.01855,0.03215,-0.0136,-0.0104,0.0318,0.00075,0.0229,0.01605,0.02965
199904,0.049,0.0037,0.0453,0.089633333,0.083033333,0.0066,0.1152,0.044,0.0712,0.0525,0.14385,-0.09135,0.087133333,0.080533333,0.1127,0.0415,0.05,0.14135
199905,-0.0207,0.0034,-0.0241,0.038666667,0.0039,0.034766667,0.0493,-0.0004,0.0497,-0.0022,0.05035,-0.05255,0.036166667,0.0014,0.0468,-0.0029,-0.0047,0.04785
199906,0.051,0.004,0.047,0.055933333,0.021766667,0.034166667,0.0168,0.06335,-0.04655,0.0786,0.029,0.0496,0.053433333,0.019266667,0.0143,0.06085,0.0761,0.0265
199907,-0.0306,0.0038,-0.0344,-0.008366667,-0.032733333,0.024366667,-0.02025,-0.0192,-0.00105,-0.0144,-0.03045,0.01605,-0.010866667,-0.035233333,-0.02275,-0.0217,-0.0169,-0.03295
199908,-0.01,0.0039,-0.0139,-0.032266667,-0.017333333,-0.014933333,-0.02845,-0.01505,-0.0134,-0.0071,-0.0378,0.0307,-0.034766667,-0.019833333,-0.03095,-0.01755,-0.0096,-0.0403
199909,-0.0229,0.0039,-0.0268,-0.009766667,-0.0384,0.028633333,-0.04285,-0.0028,-0.04005,0.00465,-0.06025,0.0649,-0.012266667,-0.0409,-0.04535,-0.0053,0.00215,-0.06275
199910,0.062,0.0039,0.0581,-0.012566667,0.053666667,-0.066233333,-0.00175,0.04805,-0.0498,0.0431,-0.01165,0.05475,-0.015066667,0.051166667,-0.00425,0.04555,0.0406,-0.01415
199911,0.0368,0.0036,0.0332,0.0751,-0.000566667,0.075666667,-0.00945,0.0971,-0.10655,0.09265,0.03695,0.0557,0.0726,-0.003066667,-0.01195,0.0946,0.09015,0.03445
199912,0.0837,0.0044,0.0793,0.0898,0.032066667,0.057733333,0.01225,0.1474,-0.13515,0.1488,0.01675,0.13205,0.0873,0.029566667,0.00975,0.1449,0.1463,0.01425
200001,-0.0396,0.0041,-0.0437,-0.003733333,-0.035133333,0.0314,-0.01765,-0.0088,-0.00885,-0.01,-0.02895,0.01895,-0.006233333,-0.037633333,-0.02015,-0.0113,-0.0125,-0.03145
200002,0.0318,0.0043,0.0275,0.105166667,-0.041066667,0.146233333,-0.0516,0.1563,-0.2079,0.16885,-0.01515,0.184,0.102666667,-0.043566667,-0.0541,0.1538,0.16635,-0.01765
200003,0.0535,0.0047,0.0488,-0.018166667,0.097866667,-0.116033333,0.05565,-0.01595,0.0716,0.0163,0.08475,-0.06845,-0.020666667,0.095366667,0.05315,-0.01845,0.0138,0.08225
200004,-0.0595,0.0046,-0.0641,-0.061133333,-0.0081,-0.053033333,0.0339,-0.1153,0.1492,-0.0957,-0.01095,-0.08475,-0.063633333,-0.0106,0.0314,-0.1178,-0.0982,-0.01345
200005,-0.039,0.005,-0.044,-0.044766667,0.000233333,-0.045,0.0087,-0.06615,0.07485,-0.0777,0.0133,-0.091,-0.047266667,-0.002266667,0.0062,-0.06865,-0.0802,0.0108
200006,0.0516,0.004,0.0476,0.0686,-0.016,0.0846,-0.03155,0.1181,-0.14965,0.14545,-0.02005,0.1655,0.0661,-0.0185,-0.03405,0.1156,0.14295,-0.02255
200007,-0.0171,0.0048,-0.0219,-0.012666667,0.0118,-0.024466667,0.03495,-0.0528,0.08775,-0.0315,-0.03065,-0.00085,-0.015166667,0.0093,0.03245,-0.0553,-0.034,-0.03315
200008,0.0758,0.005,0.0708,0.061133333,0.0727,-0.011566667,0.05935,0.0801,-0.02075,0.11005,0.0524,0.05765,0.058633333,0.0702,0.05685,0.0776,0.10755,0.0499
200009,-0.0511,0.0051,-0.0562,-0.026633333,-0.0254,-0.001233333,-0.00925,-0.05495,0.0457,-0.05425,-0.07595,0.0217,-0.029133333,-0.0279,-0.01175,-0.05745,-0.05675,-0.07845
200010,-0.0246,0.0056,-0.0302,-0.059,-0.0137,-0.0453,-0.0215,-0.0638,0.0423,-0.06525,-0.01825,-0.047,-0.0615,-0.0162,-0.024,-0.0663,-0.06775,-0.02075
200011,-0.1025,0.0051,-0.1076,-0.0993,-0.079333333,-0.019966667,-0.0695,-0.139,0.0695,-0.14105,-0.11615,-0.0249,-0.1018,-0.081833333,-0.072,-0.1415,-0.14355,-0.11865
200012,0.0203,0.005,0.0153,0.0494,0.0424,0.007,0.0461,0.0108,0.0353,0.0596,-0.00875,0.06835,0.0469,0.0399,0.0436,0.0083,0.0571,-0.01125
200101,0.0395,0.0054,0.0341,0.162466667,0.075266667,0.0872,0.1968,0.06255,0.13425,-0.00535,0.2447,-0.25005,0.159966667,0.072766667,0.1943,0.06005,-0.00785,0.2422
200102,-0.0993,0.0039,-0.1032,-0.0959,-0.076733333,-0.019166667,-0.0682,-0.1251,0.0569,-0.03695,-0.1626,0.12565,-0.0984,-0.079233333,-0.0707,-0.1276,-0.03945,-0.1651
200103,-0.0703,0.0044,-0.0747,-0.056,-0.050333333,-0.005666667,-0.04885,-0.0807,0.03185,-0.0237,-0.10765,0.08395,-0.0585,-0.052833333,-0.05135,-0.0832,-0.0262,-0.11015
200104,0.0839,0.0039,0.08,0.095266667,0.077966667,0.0173,0.0703,0.10525,-0.03495,0.05585,0.13705,-0.0812,0.092766667,0.075466667,0.0678,0.10275,0.05335,0.13455
200105,0.0106,0.0032,0.0074,0.059066667,0.009533333,0.049533333,0.04475,0.0337,0.01105,0.04025,0.0189,0.02135,0.056566667,0.007033333,0.04225,0.0312,0.03775,0.0164
200106,-0.0175,0.0028,-0.0203,0.042733333,-0.023033333,0.065766667,0.004,0.01055,-0.00655,0.01615,0.01315,0.003,0.040233333,-0.025533333,0.0015,0.00805,0.01365,0.01065
200107,-0.0183,0.003,-0.0213,-0.049,-0.015833333,-0.033166667,-0.0303,-0.04835,0.01805,-0.00725,-0.06305,0.0558,-0.0515,-0.018333333,-0.0328,-0.05085,-0.00975,-0.06555
200108,-0.0591,0.0031,-0.0622,-0.035766667,-0.055366667,0.0196,-0.03885,-0.06365,0.0248,-0.03005,-0.0861,0.05605,-0.038266667,-0.057866667,-0.04135,-0.06615,-0.03255,-0.0886
200109,-0.0915,0.0028,-0.0943,-0.149533333,-0.092033333,-0.0575,-0.12345,-0.1192,-0.00425,-0.0758,-0.19125,0.11545,-0.152033333,-0.094533333,-0.12595,-0.1217,-0.0783,-0.19375
200110,0.028,0.0022,0.0258,0.102533333,0.0101,0.092433333,0.0482,0.07,-0.0218,0.0247,0.10885,-0.08415,0.100033333,0.0076,0.0457,0.0675,0.0222,0.10635
200111,0.0787,0.0017,0.077,0.098233333,0.081966667,0.016266667,0.1111,0.07815,0.03295,0.0512,0.13735,-0.08615,0.095733333,0.079466667,0.1086,0.07565,0.0487,0.13485
200112,0.0178,0.0015,0.0163,0.072266667,0.013733333,0.058533333,0.0455,0.0341,0.0114,0.04435,0.0443,5E-05,0.069766667,0.011233333,0.043,0.0316,0.04185,0.0418
200201,-0.016,0.0014,-0.0174,-0.010333333,-0.028366667,0.018033333,-0.0276,-0.0193,-0.0083,-0.00155,-0.03885,0.0373,-0.012833333,-0.030866667,-0.0301,-0.0218,-0.00405,-0.04135
200202,-0.0217,0.0013,-0.023,-0.038333333,-0.019733333,-0.0186,-0.0245,-0.05425,0.02975,-0.0087,-0.0768,0.0681,-0.040833333,-0.022233333,-0.027,-0.05675,-0.0112,-0.0793
200203,0.0447,0.0013,0.0434,0.093566667,0.046266667,0.0473,0.076,0.0585,0.0175,0.06275,0.07955,-0.0168,0.091066667,0.043766667,0.0735,0.056,0.06025,0.07705
200204,-0.0497,0.0015,-0.0512,-0.0051,-0.0504,0.0453,-0.03165,-0.0518,0.02015,0.00245,-0.0768,0.07925,-0.0076,-0.0529,-0.03415,-0.0543,-0.00005,-0.0793
200205,-0.0105,0.0014,-0.0119,-0.044366667,-0.009233333,-0.035133333,-0.0322,-0.0333,0.0011,-0.01825,-0.0487,0.03045,-0.046866667,-0.011733333,-0.0347,-0.0358,-0.02075,-0.0512
200206,-0.0703,0.0013,-0.0716,-0.047266667,-0.0859,0.038633333,-0.0796,-0.06825,-0.01135,-0.0343,-0.09615,0.06185,-0.049766667,-0.0884,-0.0821,-0.07075,-0.0368,-0.09865
200207,-0.0811,0.0015,-0.0826,-0.1493,-0.0961,-0.0532,-0.14725,-0.1019,-0.04535,-0.09915,-0.1332,0.03405,-0.1518,-0.0986,-0.14975,-0.1044,-0.10165,-0.1357
200208,0.008,0.0014,0.0066,-0.001833333,0.014533333,-0.016366667,0.0141,0.00555,0.00855,0.0089,-0.0084,0.0173,-0.004333333,0.012033333,0.0116,0.00305,0.0064,-0.0109
200209,-0.1,0.0014,-0.1014,-0.0789,-0.110633333,0.031733333,-0.10775,-0.0833,-0.02445,-0.05165,-0.1431,0.09145,-0.0814,-0.113133333,-0.11025,-0.0858,-0.05415,-0.1456
200210,0.0749,0.0014,0.0735,0.044666667,0.078466667,-0.0338,0.05625,0.06105,-0.0048,0.045,0.09985,-0.05485,0.042166667,0.075966667,0.05375,0.05855,0.0425,0.09735
200211,0.0613,0.0012,0.0601,0.122366667,0.079766667,0.0426,0.1654,0.0622,0.1032,0.01065,0.1737,-0.16305,0.119866667,0.077266667,0.1629,0.0597,0.00815,0.1712
200212,-0.0533,0.0011,-0.0544,-0.065166667,-0.059133333,-0.006033333,-0.07655,-0.05545,-0.0211,-0.01135,-0.1078,0.09645,-0.067666667,-0.061633333,-0.07905,-0.05795,-0.01385,-0.1103
200301,-0.0234,0.001,-0.0244,-0.0212,-0.028833333,0.007633333,-0.03225,-0.0216,-0.01065,-0.0131,-0.0287,0.0156,-0.0237,-0.031333333,-0.03475,-0.0241,-0.0156,-0.0312
200302,-0.0154,0.0009,-0.0163,-0.035,-0.0247,-0.0103,-0.0408,-0.02185,-0.01895,-0.01645,-0.02865,0.0122,-0.0375,-0.0272,-0.0433,-0.02435,-0.01895,-0.03115
200303,0.0103,0.001,0.0093,0.0112,0.007933333,0.003266667,0.0043,0.02155,-0.01725,0.0193,0.0042,0.0151,0.0087,0.005433333,0.0018,0.01905,0.0168,0.0017
200304,0.0828,0.001,0.0818,0.113533333,0.090633333,0.0229,0.1256,0.0848,0.0408,0.06195,0.1564,-0.09445,0.111033333,0.088133333,0.1231,0.0823,0.05945,0.1539
200305,0.0635,0.0009,0.0626,0.126,0.073766667,0.052233333,0.12875,0.07415,0.0546,0.05735,0.16505,-0.1077,0.1235,0.071266667,0.12625,0.07165,0.05485,0.16255
200306,0.0163,0.001,0.0153,0.0335,0.013733333,0.019766667,0.0311,0.0236,0.0075,0.02315,0.03285,-0.0097,0.031,0.011233333,0.0286,0.0211,0.02065,0.03035
200307,0.0231,0.0007,0.0224,0.064233333,0.0179,0.046333333,0.03165,0.04845,-0.0168,0.0515,0.0544,-0.0029,0.061733333,0.0154,0.02915,0.04595,0.049,0.0519
200308,0.025,0.0007,0.0243,0.0518,0.023433333,0.028366667,0.04925,0.0352,0.01405,0.0376,0.043,-0.0054,0.0493,0.020933333,0.04675,0.0327,0.0351,0.0405
200309,-0.0091,0.0008,-0.0099,-0.0094,-0.0157,0.0063,-0.009,-0.01145,0.00245,-0.0097,-0.00895,-0.00075,-0.0119,-0.0182,-0.0115,-0.01395,-0.0122,-0.01145
200310,0.0603,0.0007,0.0596,0.0851,0.058433333,0.026666667,0.06435,0.0687,-0.00435,0.0986,0.0598,0.0388,0.0826,0.055933333,0.06185,0.0662,0.0961,0.0573
200311,0.0166,0.0007,0.0159,0.036666667,0.012933333,0.023733333,0.029,0.02035,0.00865,0.03415,0.01825,0.0159,0.034166667,0.010433333,0.0265,0.01785,0.03165,0.01575
200312,0.0455,0.0008,0.0447,0.034033333,0.057666667,-0.023633333,0.072,0.021,0.051,0.009,0.0659,-0.0569,0.031533333,0.055166667,0.0695,0.0185,0.0065,0.0634
200401,0.023,0.0007,0.0223,0.0458,0.019266667,0.026533333,0.028,0.03425,-0.00625,0.04585,0.02005,0.0258,0.0433,0.016766667,0.0255,0.03175,0.04335,0.01755
200402,0.0155,0.0006,0.0149,0.007633333,0.0177,-0.010066667,0.014,0.00225,0.01175,0.00295,0.01425,-0.0113,0.005133333,0.0152,0.0115,-0.00025,0.00045,0.01175
200403,-0.0107,0.0009,-0.0116,0.007866667,-0.009466667,0.017333333,0.0067,-0.01015,0.01685,-0.00375,-0.0056,0.00185,0.005366667,-0.011966667,0.0042,-0.01265,-0.00625,-0.0081
200404,-0.0242,0.0008,-0.025,-0.0363,-0.0149,-0.0214,-0.01345,-0.0297,0.01625,-0.059,-0.00515,-0.05385,-0.0388,-0.0174,-0.01595,-0.0322,-0.0615,-0.00765
200405,0.0141,0.0006,0.0135,0.008233333,0.0096,-0.001366667,-0.0006,0.0148,-0.0154,0.0195,0.00295,0.01655,0.005733333,0.0071,-0.0031,0.0123,0.017,0.00045
200406,0.0216,0.0008,0.0208,0.0433,0.018566667,0.024733333,0.04045,0.0222,0.01825,0.04255,0.0218,0.02075,0.0408,0.016066667,0.03795,0.0197,0.04005,0.0193
200407,-0.0377,0.001,-0.0387,-0.065733333,-0.028533333,-0.0372,-0.03425,-0.0661,0.03185,-0.07345,-0.05025,-0.0232,-0.068233333,-0.031033333,-0.03675,-0.0686,-0.07595,-0.05275
200408,0.0027,0.0011,0.0016,-0.008066667,0.0051,-0.013166667,0.0034,-0.01355,0.01695,-0.01505,0.00015,-0.0152,-0.010566667,0.0026,0.0009,-0.01605,-0.01755,-0.00235
200409,0.0205,0.0011,0.0194,0.0471,0.017566667,0.029533333,0.0282,0.0325,-0.0043,0.0657,0.0131,0.0526,0.0446,0.015066667,0.0257,0.03,0.0632,0.0106
200410,0.0178,0.0011,0.0167,0.0207,0.018233333,0.002466667,0.0229,0.0162,0.0067,0.012,0.02695,-0.01495,0.0182,0.015733333,0.0204,0.0137,0.0095,0.02445
200411,0.0482,0.0015,0.0467,0.088033333,0.047266667,0.040766667,0.0749,0.05925,0.01565,0.0844,0.05225,0.03215,0.085533333,0.044766667,0.0724,0.05675,0.0819,0.04975
200412,0.0352,0.0016,0.0336,0.038166667,0.0349,0.003266667,0.0411,0.0369,0.0042,0.0227,0.05105,-0.02835,0.035666667,0.0324,0.0386,0.0344,0.0202,0.04855
200501,-0.0266,0.0016,-0.0282,-0.038333333,-0.022833333,-0.0155,-0.0296,-0.0333,0.0037,-0.0207,-0.05195,0.03125,-0.040833333,-0.025333333,-0.0321,-0.0358,-0.0232,-0.05445
200502,0.0227,0.0016,0.0211,0.017533333,0.0241,-0.006566667,0.0215,0.0118,0.0097,0.03805,0.0057,0.03235,0.015033333,0.0216,0.019,0.0093,0.03555,0.0032
200503,-0.0169,0.0021,-0.019,-0.026533333,-0.013466667,-0.013066667,-0.00935,-0.0276,0.01825,-0.0192,-0.0283,0.0091,-0.029033333,-0.015966667,-0.01185,-0.0301,-0.0217,-0.0308
200504,-0.0252,0.0021,-0.0273,-0.0605,-0.018366667,-0.042133333,-0.04085,-0.03805,-0.0028,-0.05095,-0.0426,-0.00835,-0.063,-0.020866667,-0.04335,-0.04055,-0.05345,-0.0451
200505,0.038,0.0024,0.0356,0.063833333,0.034566667,0.029266667,0.0445,0.05495,-0.01045,0.05645,0.05215,0.0043,0.061333333,0.032066667,0.042,0.05245,0.05395,0.04965
200506,0.0115,0.0023,0.0092,0.039133333,0.008933333,0.0302,0.02735,0.01705,0.0103,0.03565,0.01505,0.0206,0.036633333,0.006433333,0.02485,0.01455,0.03315,0.01255
200507,0.0433,0.0024,0.0409,0.066133333,0.039966667,0.026166667,0.05685,0.0568,5E-05,0.0561,0.0557,0.0004,0.063633333,0.037466667,0.05435,0.0543,0.0536,0.0532
200508,-0.0059,0.003,-0.0089,-0.015433333,-0.007433333,-0.008,-0.0118,-0.01475,0.00295,0.0031,-0.019,0.0221,-0.017933333,-0.009933333,-0.0143,-0.01725,0.0006,-0.0215
200509,0.0106,0.0029,0.0077,0.004866667,0.0114,-0.006533333,0.00845,0.0037,0.00475,0.02605,-0.00865,0.0347,0.002366667,0.0089,0.00595,0.0012,0.02355,-0.01115
200510,-0.0208,0.0027,-0.0235,-0.030866667,-0.015566667,-0.0153,-0.022,-0.0275,0.0055,-0.03055,-0.0177,-0.01285,-0.033366667,-0.018066667,-0.0245,-0.03,-0.03305,-0.0202
